,number,value,datetime_start,datetime_complete,duration,params_class_weight,params_max_depth,params_max_features,params_n_estimators,state
159,159,0.014563106796116504,2022-12-01 21:01:32.226577,2022-12-01 21:01:41.327608,0 days 00:00:09.101031,,6.0,0.6,410,COMPLETE
160,160,0.05019012944983818,2022-12-01 21:01:41.534522,2022-12-01 21:01:54.649475,0 days 00:00:13.114953,,28.0,1.0,610,COMPLETE
161,161,0.014563106796116504,2022-12-01 21:01:54.861938,2022-12-01 21:02:02.010076,0 days 00:00:07.148138,,11.0,,110,COMPLETE
162,162,0.07371174874208854,2022-12-01 21:02:02.217804,2022-12-01 21:02:09.478166,0 days 00:00:07.260362,"{0: 1, 1: 100}",37.0,sqrt,160,COMPLETE
163,163,0.11575040453074437,2022-12-01 21:02:09.686302,2022-12-01 21:02:24.949626,0 days 00:00:15.263324,"{0: 1, 1: 10}",31.0,0.9,860,COMPLETE
164,164,0.11465846047156728,2022-12-01 21:02:25.161480,2022-12-01 21:02:39.256168,0 days 00:00:14.094688,"{0: 1, 1: 10}",36.0,,710,COMPLETE
165,165,0.16437740792109723,2022-12-01 21:02:39.463023,2022-12-01 21:02:46.651082,0 days 00:00:07.188059,balanced,28.0,1.0,160,COMPLETE
166,166,0.06928133040997118,2022-12-01 21:02:46.864000,2022-12-01 21:02:59.964446,0 days 00:00:13.100446,"{0: 1, 1: 10}",23.0,0.6,910,COMPLETE
167,167,0.04144012944983819,2022-12-01 21:03:00.174322,2022-12-01 21:03:14.371179,0 days 00:00:14.196857,,16.0,0.8,810,COMPLETE
168,168,0.17963810371577363,2022-12-01 21:03:14.580483,2022-12-01 21:03:27.435754,0 days 00:00:12.855271,"{0: 1, 1: 100}",1.0,1.0,960,COMPLETE
169,169,0.22470873786407766,2022-12-01 21:03:27.647023,2022-12-01 21:03:34.668405,0 days 00:00:07.021382,"{0: 1, 1: 100}",6.0,,10,COMPLETE
170,170,0.2788549182299182,2022-12-01 21:03:34.878473,2022-12-01 21:03:43.382949,0 days 00:00:08.504476,balanced,6.0,sqrt,510,COMPLETE
171,171,0.16930465659834593,2022-12-01 21:03:43.590386,2022-12-01 21:03:50.800099,0 days 00:00:07.209713,"{0: 1, 1: 100}",13.0,0.8,160,COMPLETE
172,172,0.12411166631139632,2022-12-01 21:03:51.011277,2022-12-01 21:04:00.002224,0 days 00:00:08.990947,"{0: 1, 1: 100}",38.0,sqrt,710,COMPLETE
173,173,0.15102224276981557,2022-12-01 21:04:00.223770,2022-12-01 21:04:07.506697,0 days 00:00:07.282927,balanced,38.0,0.6,210,COMPLETE
174,174,0.017891816920943132,2022-12-01 21:04:07.714776,2022-12-01 21:04:19.143930,0 days 00:00:11.429154,,39.0,0.7,610,COMPLETE
175,175,0.16314784168546306,2022-12-01 21:04:19.354327,2022-12-01 21:04:29.617061,0 days 00:00:10.262734,balanced,30.0,0.7,660,COMPLETE
176,176,0.2126131854256854,2022-12-01 21:04:29.826281,2022-12-01 21:04:37.296040,0 days 00:00:07.469759,,3.0,log2,210,COMPLETE
177,177,0.19512613420380406,2022-12-01 21:04:37.505713,2022-12-01 21:04:50.699899,0 days 00:00:13.194186,"{0: 1, 1: 100}",6.0,1.0,910,COMPLETE
178,178,0.02657766990291262,2022-12-01 21:04:50.910178,2022-12-01 21:05:03.217104,0 days 00:00:12.306926,,20.0,0.7,710,COMPLETE
179,179,0.02032766990291262,2022-12-01 21:05:03.423819,2022-12-01 21:05:16.000948,0 days 00:00:12.577129,,26.0,0.6,810,COMPLETE
180,180,0.21850515225515227,2022-12-01 21:05:16.208666,2022-12-01 21:05:24.083955,0 days 00:00:07.875289,,7.0,log2,360,COMPLETE
181,181,0.18149845659554395,2022-12-01 21:05:24.291965,2022-12-01 21:05:36.279379,0 days 00:00:11.987414,balanced,38.0,0.8,860,COMPLETE
182,182,0.0982635999383572,2022-12-01 21:05:36.487988,2022-12-01 21:05:47.911227,0 days 00:00:11.423239,"{0: 1, 1: 10}",26.0,0.9,510,COMPLETE
183,183,0.10881389017311349,2022-12-01 21:05:48.118038,2022-12-01 21:06:03.243647,0 days 00:00:15.125609,"{0: 1, 1: 10}",13.0,0.9,860,COMPLETE
184,184,0.07673590301752967,2022-12-01 21:06:03.448299,2022-12-01 21:06:10.726209,0 days 00:00:07.277910,,37.0,sqrt,210,COMPLETE
185,185,0.16367897362436198,2022-12-01 21:06:10.931774,2022-12-01 21:06:19.242017,0 days 00:00:08.310243,"{0: 1, 1: 100}",18.0,0.6,410,COMPLETE
186,186,0.22095279720279723,2022-12-01 21:06:19.446543,2022-12-01 21:06:29.287156,0 days 00:00:09.840613,,2.0,log2,660,COMPLETE
187,187,0.1468368451635757,2022-12-01 21:06:29.497871,2022-12-01 21:06:37.861821,0 days 00:00:08.363950,"{0: 1, 1: 10}",10.0,sqrt,510,COMPLETE
188,188,0.08429004854368931,2022-12-01 21:06:38.070011,2022-12-01 21:06:50.982417,0 days 00:00:12.912406,"{0: 1, 1: 10}",19.0,,610,COMPLETE
189,189,0.1658558990145425,2022-12-01 21:06:51.194773,2022-12-01 21:07:00.769645,0 days 00:00:09.574872,balanced,18.0,sqrt,910,COMPLETE
190,190,0.024494336569579285,2022-12-01 21:07:00.978576,2022-12-01 21:07:12.256754,0 days 00:00:11.278178,,26.0,0.6,660,COMPLETE
191,191,0.1890023968300667,2022-12-01 21:07:12.466292,2022-12-01 21:07:24.349328,0 days 00:00:11.883036,"{0: 1, 1: 100}",7.0,0.8,860,COMPLETE
192,192,0.17087007674993113,2022-12-01 21:07:24.558465,2022-12-01 21:07:36.100997,0 days 00:00:11.542532,"{0: 1, 1: 100}",31.0,0.7,860,COMPLETE
193,193,0.1161578247803976,2022-12-01 21:07:36.317297,2022-12-01 21:07:52.555481,0 days 00:00:16.238184,"{0: 1, 1: 10}",29.0,0.9,960,COMPLETE
194,194,0.1149481815379874,2022-12-01 21:07:52.760979,2022-12-01 21:08:10.041077,0 days 00:00:17.280098,"{0: 1, 1: 10}",26.0,,960,COMPLETE
195,195,0.040190129449838186,2022-12-01 21:08:10.250182,2022-12-01 21:08:25.717060,0 days 00:00:15.466878,,37.0,0.9,860,COMPLETE
196,196,0.2492397393361129,2022-12-01 21:08:25.925604,2022-12-01 21:08:36.785039,0 days 00:00:10.859435,"{0: 1, 1: 100}",2.0,0.7,810,COMPLETE
197,197,0.146186908543557,2022-12-01 21:08:36.993909,2022-12-01 21:08:45.643205,0 days 00:00:08.649296,balanced,38.0,log2,510,COMPLETE
198,198,0.030556518723994452,2022-12-01 21:08:45.851442,2022-12-01 21:08:59.534508,0 days 00:00:13.683066,,32.0,0.8,760,COMPLETE
199,199,0.024549237170596393,2022-12-01 21:08:59.738310,2022-12-01 21:09:15.100491,0 days 00:00:15.362181,,4.0,0.9,860,COMPLETE
200,200,0.06236342271536447,2022-12-01 21:09:15.312091,2022-12-01 21:09:24.033750,0 days 00:00:08.721659,"{0: 1, 1: 10}",34.0,,260,COMPLETE
201,201,0.0981504831019394,2022-12-01 21:09:24.239980,2022-12-01 21:09:36.541447,0 days 00:00:12.301467,"{0: 1, 1: 10}",38.0,0.6,810,COMPLETE
202,202,0.014563106796116504,2022-12-01 21:09:36.753776,2022-12-01 21:09:43.592036,0 days 00:00:06.838260,,5.0,0.8,10,COMPLETE
203,203,0.2214687267963967,2022-12-01 21:09:43.811597,2022-12-01 21:09:52.268593,0 days 00:00:08.456996,balanced,5.0,0.7,410,COMPLETE
204,204,0.02057038834951456,2022-12-01 21:09:52.480474,2022-12-01 21:10:02.671587,0 days 00:00:10.191113,,18.0,,360,COMPLETE
205,205,0.16714927826578313,2022-12-01 21:10:02.876804,2022-12-01 21:10:12.763356,0 days 00:00:09.886552,balanced,35.0,0.9,510,COMPLETE
206,206,0.014563106796116504,2022-12-01 21:10:12.978909,2022-12-01 21:10:20.523737,0 days 00:00:07.544828,,5.0,0.6,210,COMPLETE
207,207,0.14981590640571224,2022-12-01 21:10:20.732101,2022-12-01 21:10:35.019320,0 days 00:00:14.287219,"{0: 1, 1: 10}",7.0,0.8,860,COMPLETE
208,208,0.014563106796116504,2022-12-01 21:10:35.232009,2022-12-01 21:10:44.055675,0 days 00:00:08.823666,,16.0,,260,COMPLETE
209,209,0.08635086349285379,2022-12-01 21:10:44.265804,2022-12-01 21:10:58.428268,0 days 00:00:14.162464,"{0: 1, 1: 10}",,0.7,910,COMPLETE
210,210,0.19312419735963424,2022-12-01 21:10:58.639389,2022-12-01 21:11:06.196950,0 days 00:00:07.557561,balanced,6.0,,210,COMPLETE
211,211,0.2750595238095238,2022-12-01 21:11:06.406538,2022-12-01 21:11:14.879969,0 days 00:00:08.473431,balanced,9.0,log2,460,COMPLETE
212,212,0.018487055016181232,2022-12-01 21:11:15.092707,2022-12-01 21:11:25.985572,0 days 00:00:10.892865,,36.0,0.9,460,COMPLETE
213,213,0.15512078132223764,2022-12-01 21:11:26.196993,2022-12-01 21:11:33.223976,0 days 00:00:07.026983,"{0: 1, 1: 100}",21.0,,60,COMPLETE
214,214,0.16512606999257484,2022-12-01 21:11:33.434803,2022-12-01 21:11:46.848685,0 days 00:00:13.413882,balanced,32.0,,910,COMPLETE
215,215,0.10026493553192581,2022-12-01 21:11:47.057039,2022-12-01 21:12:02.079127,0 days 00:00:15.022088,"{0: 1, 1: 10}",23.0,0.8,910,COMPLETE
216,216,0.04692556634304207,2022-12-01 21:12:02.289470,2022-12-01 21:12:11.297845,0 days 00:00:09.008375,,31.0,1.0,260,COMPLETE
217,217,0.24266247641247643,2022-12-01 21:12:11.507040,2022-12-01 21:12:18.883672,0 days 00:00:07.376632,"{0: 1, 1: 10}",3.0,log2,210,COMPLETE
218,218,0.16285097857913391,2022-12-01 21:12:19.090562,2022-12-01 21:12:27.074704,0 days 00:00:07.984142,"{0: 1, 1: 100}",25.0,0.7,310,COMPLETE
219,219,0.11885879075180053,2022-12-01 21:12:27.283913,2022-12-01 21:12:34.643766,0 days 00:00:07.359853,"{0: 1, 1: 100}",28.0,log2,210,COMPLETE
220,220,0.024077669902912623,2022-12-01 21:12:34.853625,2022-12-01 21:12:43.896812,0 days 00:00:09.043187,,25.0,1.0,260,COMPLETE
221,221,0.03074433656957929,2022-12-01 21:12:44.107344,2022-12-01 21:12:51.191673,0 days 00:00:07.084329,"{0: 1, 1: 10}",18.0,sqrt,10,COMPLETE
222,222,0.018487055016181232,2022-12-01 21:12:51.404130,2022-12-01 21:12:59.788314,0 days 00:00:08.384184,,39.0,0.6,310,COMPLETE
223,223,0.18361746802280782,2022-12-01 21:13:00.000202,2022-12-01 21:13:07.087307,0 days 00:00:07.087105,balanced,23.0,0.7,60,COMPLETE
224,224,0.1722709585452304,2022-12-01 21:13:07.296598,2022-12-01 21:13:15.930411,0 days 00:00:08.633813,"{0: 1, 1: 100}",25.0,0.8,410,COMPLETE
225,225,0.1715381391352265,2022-12-01 21:13:16.138157,2022-12-01 21:13:27.664962,0 days 00:00:11.526805,balanced,34.0,0.6,910,COMPLETE
226,226,0.19769948677715665,2022-12-01 21:13:27.873332,2022-12-01 21:13:39.766332,0 days 00:00:11.893000,"{0: 1, 1: 100}",6.0,0.8,860,COMPLETE
227,227,0.23656733189500176,2022-12-01 21:13:39.981214,2022-12-01 21:13:51.225882,0 days 00:00:11.244668,balanced,3.0,1.0,660,COMPLETE
228,228,0.014563106796116504,2022-12-01 21:13:51.435280,2022-12-01 21:13:58.438852,0 days 00:00:07.003572,,13.0,0.8,10,COMPLETE
229,229,0.12085160142805776,2022-12-01 21:13:58.644450,2022-12-01 21:14:12.607613,0 days 00:00:13.963163,"{0: 1, 1: 10}",36.0,0.7,910,COMPLETE
230,230,0.2561590827367527,2022-12-01 21:14:12.812552,2022-12-01 21:14:23.576421,0 days 00:00:10.763869,balanced,3.0,0.8,710,COMPLETE
231,231,0.29294462481962474,2022-12-01 21:14:23.786406,2022-12-01 21:14:32.610200,0 days 00:00:08.823794,balanced,11.0,log2,510,COMPLETE
232,232,0.03484223300970874,2022-12-01 21:14:32.816437,2022-12-01 21:14:40.250666,0 days 00:00:07.434229,"{0: 1, 1: 10}",20.0,0.9,160,COMPLETE
233,233,0.18985957004160886,2022-12-01 21:14:40.458647,2022-12-01 21:14:47.606692,0 days 00:00:07.148045,"{0: 1, 1: 100}",,0.7,160,COMPLETE
234,234,0.2177518364411568,2022-12-01 21:14:47.817320,2022-12-01 21:14:54.917494,0 days 00:00:07.100174,"{0: 1, 1: 100}",6.0,0.7,110,COMPLETE
235,235,0.0767390969332717,2022-12-01 21:14:55.129846,2022-12-01 21:15:05.132192,0 days 00:00:10.002346,"{0: 1, 1: 10}",28.0,1.0,360,COMPLETE
236,236,0.16957058740432526,2022-12-01 21:15:05.342264,2022-12-01 21:15:14.178008,0 days 00:00:08.835744,"{0: 1, 1: 100}",22.0,1.0,360,COMPLETE
237,237,0.05703074433656957,2022-12-01 21:15:14.389161,2022-12-01 21:15:30.631167,0 days 00:00:16.242006,,17.0,,860,COMPLETE
238,238,0.17223394077156212,2022-12-01 21:15:30.838106,2022-12-01 21:15:41.032745,0 days 00:00:10.194639,"{0: 1, 1: 100}",20.0,0.8,610,COMPLETE
239,239,0.15384522314617777,2022-12-01 21:15:41.243369,2022-12-01 21:15:51.303954,0 days 00:00:10.060585,,1.0,0.6,810,COMPLETE
240,240,0.26604074166574165,2022-12-01 21:15:51.512132,2022-12-01 21:15:59.069252,0 days 00:00:07.557120,balanced,2.0,log2,210,COMPLETE
241,241,0.07838592233009709,2022-12-01 21:15:59.282476,2022-12-01 21:16:08.113985,0 days 00:00:08.831509,"{0: 1, 1: 10}",9.0,0.8,310,COMPLETE
242,242,0.1422857288384394,2022-12-01 21:16:08.324280,2022-12-01 21:16:18.778947,0 days 00:00:10.454667,"{0: 1, 1: 100}",33.0,log2,960,COMPLETE
243,243,0.26228532838969737,2022-12-01 21:16:18.987966,2022-12-01 21:16:27.639139,0 days 00:00:08.651173,balanced,2.0,0.8,410,COMPLETE
244,244,0.1346201263676992,2022-12-01 21:16:27.851617,2022-12-01 21:16:38.304271,0 days 00:00:10.452654,"{0: 1, 1: 10}",20.0,0.7,510,COMPLETE
245,245,0.0975360247063991,2022-12-01 21:16:38.525999,2022-12-01 21:16:47.480700,0 days 00:00:08.954701,"{0: 1, 1: 10}",14.0,sqrt,660,COMPLETE
246,246,0.17795808290953924,2022-12-01 21:16:47.691430,2022-12-01 21:16:54.730966,0 days 00:00:07.039536,"{0: 1, 1: 100}",32.0,0.7,60,COMPLETE
247,247,0.16965131232353536,2022-12-01 21:16:54.939375,2022-12-01 21:17:04.992031,0 days 00:00:10.052656,balanced,1.0,0.9,610,COMPLETE
248,248,0.15394746724856853,2022-12-01 21:17:05.205406,2022-12-01 21:17:13.758290,0 days 00:00:08.552884,"{0: 1, 1: 100}",26.0,log2,460,COMPLETE
249,249,0.17466918374685364,2022-12-01 21:17:13.974523,2022-12-01 21:17:23.383394,0 days 00:00:09.408871,"{0: 1, 1: 100}",2.0,,460,COMPLETE
250,250,0.014563106796116504,2022-12-01 21:17:23.593057,2022-12-01 21:17:30.488728,0 days 00:00:06.895671,"{0: 1, 1: 10}",35.0,1.0,10,COMPLETE
251,251,0.03590903837263061,2022-12-01 21:17:30.698548,2022-12-01 21:17:44.215842,0 days 00:00:13.517294,,39.0,0.8,760,COMPLETE
252,252,0.11311877151076184,2022-12-01 21:17:44.429994,2022-12-01 21:17:57.924069,0 days 00:00:13.494075,"{0: 1, 1: 10}",39.0,1.0,660,COMPLETE
253,253,0.17302958211331995,2022-12-01 21:17:58.145164,2022-12-01 21:18:07.587864,0 days 00:00:09.442700,"{0: 1, 1: 100}",15.0,0.8,510,COMPLETE
254,254,0.1701942389685108,2022-12-01 21:18:07.799616,2022-12-01 21:18:15.649973,0 days 00:00:07.850357,"{0: 1, 1: 100}",26.0,0.7,310,COMPLETE
255,255,0.14764995448830504,2022-12-01 21:18:15.865240,2022-12-01 21:18:24.633895,0 days 00:00:08.768655,balanced,31.0,log2,510,COMPLETE
256,256,0.09113926773514153,2022-12-01 21:18:24.838786,2022-12-01 21:18:37.681790,0 days 00:00:12.843004,"{0: 1, 1: 10}",12.0,0.9,660,COMPLETE
257,257,0.12917449220985772,2022-12-01 21:18:37.895897,2022-12-01 21:18:48.896389,0 days 00:00:11.000492,"{0: 1, 1: 10}",34.0,log2,960,COMPLETE
258,258,0.3153935185185185,2022-12-01 21:18:49.097999,2022-12-01 21:18:58.785137,0 days 00:00:09.687138,balanced,3.0,sqrt,760,COMPLETE
259,259,0.04758629989212512,2022-12-01 21:18:58.999384,2022-12-01 21:19:14.521915,0 days 00:00:15.522531,,4.0,0.8,960,COMPLETE
260,260,0.1705110571736785,2022-12-01 21:19:14.733647,2022-12-01 21:19:24.124680,0 days 00:00:09.391033,"{0: 1, 1: 100}",13.0,0.9,460,COMPLETE
261,261,0.05222505155757583,2022-12-01 21:19:24.333832,2022-12-01 21:19:31.465111,0 days 00:00:07.131279,"{0: 1, 1: 10}",39.0,sqrt,110,COMPLETE
262,262,0.15095504414797337,2022-12-01 21:19:31.677066,2022-12-01 21:19:39.299337,0 days 00:00:07.622271,balanced,20.0,sqrt,310,COMPLETE
263,263,0.28209105573076165,2022-12-01 21:19:39.509960,2022-12-01 21:19:47.305516,0 days 00:00:07.795556,"{0: 1, 1: 100}",7.0,sqrt,360,COMPLETE
264,264,0.17185432398417835,2022-12-01 21:19:47.514436,2022-12-01 21:20:00.133957,0 days 00:00:12.619521,"{0: 1, 1: 100}",21.0,1.0,810,COMPLETE
265,265,0.1816163320228854,2022-12-01 21:20:00.346393,2022-12-01 21:20:11.685489,0 days 00:00:11.339096,"{0: 1, 1: 100}",8.0,0.6,910,COMPLETE
266,266,0.10547195253505932,2022-12-01 21:20:11.896938,2022-12-01 21:20:27.142441,0 days 00:00:15.245503,"{0: 1, 1: 10}",32.0,1.0,810,COMPLETE
267,267,0.1089884805054708,2022-12-01 21:20:27.357156,2022-12-01 21:20:36.675988,0 days 00:00:09.318832,"{0: 1, 1: 10}",20.0,1.0,310,COMPLETE
268,268,0.16354741357168542,2022-12-01 21:20:36.882868,2022-12-01 21:20:45.899136,0 days 00:00:09.016268,balanced,32.0,0.7,460,COMPLETE
269,269,0.18949456130888168,2022-12-01 21:20:46.108462,2022-12-01 21:20:55.271692,0 days 00:00:09.163230,balanced,7.0,,410,COMPLETE
270,270,0.17654941696203832,2022-12-01 21:20:55.480750,2022-12-01 21:21:03.872080,0 days 00:00:08.391330,balanced,34.0,0.6,410,COMPLETE
271,271,0.15416921222714527,2022-12-01 21:21:04.083887,2022-12-01 21:21:14.205536,0 days 00:00:10.121649,,1.0,0.7,760,COMPLETE
272,272,0.26651785714285714,2022-12-01 21:21:14.414767,2022-12-01 21:21:23.746326,0 days 00:00:09.331559,balanced,1.0,sqrt,610,COMPLETE
273,273,0.1824601569322443,2022-12-01 21:21:23.960676,2022-12-01 21:21:35.259466,0 days 00:00:11.298790,balanced,11.0,0.7,810,COMPLETE
274,274,0.09464051091710288,2022-12-01 21:21:35.467204,2022-12-01 21:21:43.064236,0 days 00:00:07.597032,"{0: 1, 1: 10}",23.0,sqrt,260,COMPLETE
275,275,0.05060679611650485,2022-12-01 21:21:43.272461,2022-12-01 21:21:54.758204,0 days 00:00:11.485743,,34.0,0.7,610,COMPLETE
276,276,0.18018634098731184,2022-12-01 21:21:54.968204,2022-12-01 21:22:07.481197,0 days 00:00:12.512993,balanced,37.0,0.9,860,COMPLETE
277,277,0.07557839802682036,2022-12-01 21:22:07.692072,2022-12-01 21:22:14.907585,0 days 00:00:07.215513,,14.0,sqrt,160,COMPLETE
278,278,0.0327588996763754,2022-12-01 21:22:15.118727,2022-12-01 21:22:30.073289,0 days 00:00:14.954562,,34.0,0.9,810,COMPLETE
279,279,0.17723991241588327,2022-12-01 21:22:30.283906,2022-12-01 21:22:42.416931,0 days 00:00:12.133025,balanced,16.0,0.9,810,COMPLETE
280,280,0.1649019173473057,2022-12-01 21:22:42.629036,2022-12-01 21:22:51.352597,0 days 00:00:08.723561,"{0: 1, 1: 100}",31.0,1.0,360,COMPLETE
281,281,0.036092233009708735,2022-12-01 21:22:51.569602,2022-12-01 21:23:07.213943,0 days 00:00:15.644341,,33.0,1.0,810,COMPLETE
282,282,0.10998650894548608,2022-12-01 21:23:07.421508,2022-12-01 21:23:16.154408,0 days 00:00:08.732900,"{0: 1, 1: 100}",28.0,sqrt,610,COMPLETE
283,283,0.18162722998249314,2022-12-01 21:23:16.367071,2022-12-01 21:23:24.201600,0 days 00:00:07.834529,,6.0,sqrt,310,COMPLETE
284,284,0.05293284789644013,2022-12-01 21:23:24.411283,2022-12-01 21:23:34.013480,0 days 00:00:09.602197,,33.0,,310,COMPLETE
285,285,0.01932038834951456,2022-12-01 21:23:34.228389,2022-12-01 21:23:48.311599,0 days 00:00:14.083210,,17.0,0.8,810,COMPLETE
286,286,0.1732008013561412,2022-12-01 21:23:48.517070,2022-12-01 21:23:55.464715,0 days 00:00:06.947645,balanced,36.0,0.9,60,COMPLETE
287,287,0.03074433656957929,2022-12-01 21:23:55.678984,2022-12-01 21:24:05.657520,0 days 00:00:09.978536,,33.0,0.7,460,COMPLETE
288,288,0.13149445214979197,2022-12-01 21:24:05.870394,2022-12-01 21:24:16.548478,0 days 00:00:10.678084,"{0: 1, 1: 10}",8.0,,410,COMPLETE
289,289,0.07232836338418863,2022-12-01 21:24:16.757475,2022-12-01 21:24:24.281918,0 days 00:00:07.524443,"{0: 1, 1: 10}",20.0,0.6,210,COMPLETE
290,290,0.02883495145631068,2022-12-01 21:24:24.491980,2022-12-01 21:24:36.394969,0 days 00:00:11.902989,,30.0,,510,COMPLETE
291,291,0.014563106796116504,2022-12-01 21:24:36.605655,2022-12-01 21:24:46.271830,0 days 00:00:09.666175,,30.0,0.6,460,COMPLETE
292,292,0.16754873632300815,2022-12-01 21:24:46.481580,2022-12-01 21:24:55.599222,0 days 00:00:09.117642,"{0: 1, 1: 100}",12.0,0.8,460,COMPLETE
293,293,0.18627855940355936,2022-12-01 21:24:55.809453,2022-12-01 21:25:05.702692,0 days 00:00:09.893239,,3.0,sqrt,760,COMPLETE
294,294,0.11281919402065035,2022-12-01 21:25:05.916388,2022-12-01 21:25:22.999381,0 days 00:00:17.082993,"{0: 1, 1: 10}",11.0,,960,COMPLETE
295,295,0.17607913391893976,2022-12-01 21:25:23.211146,2022-12-01 21:25:30.339968,0 days 00:00:07.128822,"{0: 1, 1: 100}",8.0,,110,COMPLETE
296,296,0.014563106796116504,2022-12-01 21:25:30.550914,2022-12-01 21:25:37.577921,0 days 00:00:07.027007,,,,60,COMPLETE
297,297,0.18594467090964273,2022-12-01 21:25:37.785551,2022-12-01 21:25:47.517022,0 days 00:00:09.731471,"{0: 1, 1: 100}",13.0,sqrt,860,COMPLETE
298,298,0.12753227081735236,2022-12-01 21:25:47.727853,2022-12-01 21:25:56.881666,0 days 00:00:09.153813,balanced,32.0,sqrt,710,COMPLETE
299,299,0.18289990753582985,2022-12-01 21:25:57.089628,2022-12-01 21:26:04.156709,0 days 00:00:07.067081,"{0: 1, 1: 100}",19.0,1.0,110,COMPLETE
300,300,0.17281001181486616,2022-12-01 21:26:04.366744,2022-12-01 21:26:15.765205,0 days 00:00:11.398461,"{0: 1, 1: 100}",37.0,,660,COMPLETE
301,301,0.043349514563106796,2022-12-01 21:26:15.971875,2022-12-01 21:26:25.563752,0 days 00:00:09.591877,,5.0,1.0,310,COMPLETE
302,302,0.2216599244875944,2022-12-01 21:26:25.778894,2022-12-01 21:26:37.816438,0 days 00:00:12.037544,balanced,5.0,0.9,810,COMPLETE
303,303,0.194932844932845,2022-12-01 21:26:38.028142,2022-12-01 21:26:46.814288,0 days 00:00:08.786146,balanced,1.0,0.7,510,COMPLETE
304,304,0.1647253043612267,2022-12-01 21:26:47.023474,2022-12-01 21:26:54.825844,0 days 00:00:07.802370,"{0: 1, 1: 100}",20.0,0.6,310,COMPLETE
305,305,0.11132110518032849,2022-12-01 21:26:55.040666,2022-12-01 21:27:08.231761,0 days 00:00:13.191095,"{0: 1, 1: 10}",30.0,0.7,810,COMPLETE
306,306,0.17449497311716008,2022-12-01 21:27:08.446554,2022-12-01 21:27:21.256936,0 days 00:00:12.810382,"{0: 1, 1: 10}",2.0,0.6,960,COMPLETE
307,307,0.014563106796116504,2022-12-01 21:27:21.469325,2022-12-01 21:27:29.307826,0 days 00:00:07.838501,,35.0,0.7,210,COMPLETE
308,308,0.07498059204369883,2022-12-01 21:27:29.520586,2022-12-01 21:27:36.610929,0 days 00:00:07.090343,,21.0,sqrt,110,COMPLETE
309,309,0.11021735501104432,2022-12-01 21:27:36.823290,2022-12-01 21:27:52.700224,0 days 00:00:15.876934,"{0: 1, 1: 10}",17.0,1.0,860,COMPLETE
310,310,0.19106391585760518,2022-12-01 21:27:52.905984,2022-12-01 21:27:59.832451,0 days 00:00:06.926467,"{0: 1, 1: 100}",,1.0,60,COMPLETE
311,311,0.2768743987493988,2022-12-01 21:28:00.045406,2022-12-01 21:28:09.357664,0 days 00:00:09.312258,"{0: 1, 1: 10}",10.0,log2,610,COMPLETE
312,312,0.014563106796116504,2022-12-01 21:28:09.570658,2022-12-01 21:28:16.754591,0 days 00:00:07.183933,,37.0,1.0,60,COMPLETE
313,313,0.029311141932501155,2022-12-01 21:28:16.965419,2022-12-01 21:28:27.916192,0 days 00:00:10.950773,,9.0,0.7,560,COMPLETE
314,314,0.1582358519312403,2022-12-01 21:28:28.132627,2022-12-01 21:28:37.963670,0 days 00:00:09.831043,"{0: 1, 1: 100}",26.0,0.6,660,COMPLETE
315,315,0.031092233009708738,2022-12-01 21:28:38.175588,2022-12-01 21:28:54.632769,0 days 00:00:16.457181,,11.0,0.9,960,COMPLETE
316,316,0.16869753942569474,2022-12-01 21:28:54.844458,2022-12-01 21:29:04.013708,0 days 00:00:09.169250,balanced,20.0,,410,COMPLETE
317,317,0.08943238803579887,2022-12-01 21:29:04.226039,2022-12-01 21:29:11.648270,0 days 00:00:07.422231,"{0: 1, 1: 10}",27.0,sqrt,260,COMPLETE
318,318,0.07595469255663431,2022-12-01 21:29:11.861744,2022-12-01 21:29:19.312015,0 days 00:00:07.450271,"{0: 1, 1: 10}",9.0,0.6,210,COMPLETE
319,319,0.1722946262205971,2022-12-01 21:29:19.523792,2022-12-01 21:29:31.221968,0 days 00:00:11.698176,"{0: 1, 1: 100}",10.0,0.8,810,COMPLETE
320,320,0.11155010655314306,2022-12-01 21:29:31.431688,2022-12-01 21:29:40.374202,0 days 00:00:08.942514,"{0: 1, 1: 10}",34.0,sqrt,610,COMPLETE
321,321,0.1263460581293316,2022-12-01 21:29:40.585941,2022-12-01 21:29:50.714560,0 days 00:00:10.128619,"{0: 1, 1: 10}",33.0,log2,760,COMPLETE
322,322,0.15431261879077413,2022-12-01 21:29:50.931373,2022-12-01 21:29:59.871471,0 days 00:00:08.940098,balanced,37.0,0.6,510,COMPLETE
323,323,0.014563106796116504,2022-12-01 21:30:00.079030,2022-12-01 21:30:07.220141,0 days 00:00:07.141111,"{0: 1, 1: 10}",10.0,0.9,60,COMPLETE
324,324,0.10207367538071421,2022-12-01 21:30:07.430800,2022-12-01 21:30:14.532168,0 days 00:00:07.101368,balanced,39.0,sqrt,110,COMPLETE
325,325,0.1700613217239431,2022-12-01 21:30:14.741259,2022-12-01 21:30:24.882480,0 days 00:00:10.141221,balanced,35.0,1.0,510,COMPLETE
326,326,0.07234282550423328,2022-12-01 21:30:25.113033,2022-12-01 21:30:37.889925,0 days 00:00:12.776892,"{0: 1, 1: 10}",38.0,0.8,710,COMPLETE
