,number,value,datetime_start,datetime_complete,duration,params_class_weight,params_max_depth,params_max_features,params_n_estimators,state
740,740,0.6448453231245119,2022-12-01 03:00:11.163733,2022-12-01 03:00:18.379910,0 days 00:00:07.216177,"{0: 1, 1: 10}",6.0,log2,110,COMPLETE
741,741,0.7626529459245934,2022-12-01 03:00:18.599770,2022-12-01 03:00:28.788199,0 days 00:00:10.188429,"{0: 1, 1: 10}",35.0,0.8,310,COMPLETE
742,742,0.733395301643813,2022-12-01 03:00:29.007419,2022-12-01 03:00:37.663672,0 days 00:00:08.656253,,21.0,,110,COMPLETE
743,743,0.6053603016285722,2022-12-01 03:00:37.884255,2022-12-01 03:00:47.634667,0 days 00:00:09.750412,"{0: 1, 1: 10}",1.0,1.0,510,COMPLETE
744,744,0.6813616351307334,2022-12-01 03:00:47.848665,2022-12-01 03:00:56.590333,0 days 00:00:08.741668,balanced,10.0,sqrt,760,COMPLETE
745,745,0.7345702721790162,2022-12-01 03:00:56.805198,2022-12-01 03:01:16.650967,0 days 00:00:19.845769,,19.0,,510,COMPLETE
746,746,0.6444303308555421,2022-12-01 03:01:16.867222,2022-12-01 03:01:23.892514,0 days 00:00:07.025292,"{0: 1, 1: 100}",23.0,0.8,110,COMPLETE
747,747,0.6375625966350796,2022-12-01 03:01:24.113311,2022-12-01 03:01:39.026930,0 days 00:00:14.913619,"{0: 1, 1: 100}",25.0,1.0,810,COMPLETE
748,748,0.6383634775668791,2022-12-01 03:01:39.246498,2022-12-01 03:01:54.557814,0 days 00:00:15.311316,"{0: 1, 1: 100}",23.0,1.0,860,COMPLETE
749,749,0.7699015982342768,2022-12-01 03:01:54.780692,2022-12-01 03:02:09.911770,0 days 00:00:15.131078,"{0: 1, 1: 10}",34.0,,610,COMPLETE
750,750,0.6396686320288373,2022-12-01 03:02:10.132332,2022-12-01 03:02:17.641923,0 days 00:00:07.509591,,21.0,sqrt,360,COMPLETE
751,751,0.754134873874951,2022-12-01 03:02:17.862226,2022-12-01 03:02:24.809577,0 days 00:00:06.947351,"{0: 1, 1: 10}",16.0,0.9,60,COMPLETE
752,752,0.6419318411767472,2022-12-01 03:02:25.039545,2022-12-01 03:02:34.503968,0 days 00:00:09.464423,balanced,24.0,1.0,310,COMPLETE
753,753,0.6315894664981536,2022-12-01 03:02:34.725606,2022-12-01 03:02:45.573209,0 days 00:00:10.847603,"{0: 1, 1: 100}",10.0,,460,COMPLETE
754,754,0.6110215124415771,2022-12-01 03:02:45.791256,2022-12-01 03:02:52.839312,0 days 00:00:07.048056,,20.0,log2,160,COMPLETE
755,755,0.6475304254362347,2022-12-01 03:02:53.058992,2022-12-01 03:03:00.334940,0 days 00:00:07.275948,"{0: 1, 1: 100}",34.0,log2,210,COMPLETE
756,756,0.6679473303409702,2022-12-01 03:03:00.547287,2022-12-01 03:03:10.838590,0 days 00:00:10.291303,balanced,37.0,0.6,510,COMPLETE
757,757,0.7309140659784873,2022-12-01 03:03:11.058247,2022-12-01 03:03:18.397862,0 days 00:00:07.339615,"{0: 1, 1: 10}",32.0,0.7,110,COMPLETE
758,758,0.7514505996348475,2022-12-01 03:03:18.618924,2022-12-01 03:03:28.076488,0 days 00:00:09.457564,"{0: 1, 1: 10}",18.0,0.7,260,COMPLETE
759,759,0.7491774569015652,2022-12-01 03:03:28.285565,2022-12-01 03:03:45.808237,0 days 00:00:17.522672,"{0: 1, 1: 10}",17.0,0.7,960,COMPLETE
760,760,0.7212933614296094,2022-12-01 03:03:46.028438,2022-12-01 03:03:53.956294,0 days 00:00:07.927856,,3.0,0.7,160,COMPLETE
761,761,0.6657581576087603,2022-12-01 03:03:54.176852,2022-12-01 03:04:05.770842,0 days 00:00:11.593990,balanced,34.0,0.6,660,COMPLETE
762,762,0.7514609203690332,2022-12-01 03:04:05.990210,2022-12-01 03:04:23.401041,0 days 00:00:17.410831,"{0: 1, 1: 10}",6.0,0.8,910,COMPLETE
763,763,0.6547053354974395,2022-12-01 03:04:23.614783,2022-12-01 03:04:36.383774,0 days 00:00:12.768991,"{0: 1, 1: 100}",29.0,0.8,710,COMPLETE
764,764,0.6680041994202234,2022-12-01 03:04:36.601687,2022-12-01 03:04:46.561786,0 days 00:00:09.960099,balanced,35.0,0.6,460,COMPLETE
765,765,0.6373397463803117,2022-12-01 03:04:46.783911,2022-12-01 03:04:56.605717,0 days 00:00:09.821806,balanced,26.0,,360,COMPLETE
766,766,0.6130515885655171,2022-12-01 03:04:56.821923,2022-12-01 03:05:05.302336,0 days 00:00:08.480413,"{0: 1, 1: 100}",3.0,,260,COMPLETE
767,767,0.5838781565948222,2022-12-01 03:05:05.521149,2022-12-01 03:05:14.537431,0 days 00:00:09.016282,balanced,4.0,0.9,310,COMPLETE
768,768,0.6571743846144088,2022-12-01 03:05:14.755005,2022-12-01 03:05:27.537417,0 days 00:00:12.782412,"{0: 1, 1: 100}",12.0,0.7,760,COMPLETE
769,769,0.6677804813456751,2022-12-01 03:05:27.760227,2022-12-01 03:05:42.009100,0 days 00:00:14.248873,balanced,29.0,0.6,960,COMPLETE
770,770,0.742721842081187,2022-12-01 03:05:42.231356,2022-12-01 03:05:54.243741,0 days 00:00:12.012385,"{0: 1, 1: 10}",4.0,0.6,610,COMPLETE
771,771,0.5949486734498399,2022-12-01 03:05:54.470395,2022-12-01 03:06:01.898063,0 days 00:00:07.427668,balanced,1.0,log2,210,COMPLETE
772,772,0.6426752470291162,2022-12-01 03:06:02.121728,2022-12-01 03:06:16.681239,0 days 00:00:14.559511,balanced,20.0,0.8,860,COMPLETE
773,773,0.7186102803101663,2022-12-01 03:06:16.896410,2022-12-01 03:06:23.873525,0 days 00:00:06.977115,,30.0,0.7,10,COMPLETE
774,774,0.7302837849922807,2022-12-01 03:06:24.092642,2022-12-01 03:06:31.947450,0 days 00:00:07.854808,,33.0,0.6,110,COMPLETE
775,775,0.710782301605833,2022-12-01 03:06:32.166654,2022-12-01 03:06:39.100317,0 days 00:00:06.933663,"{0: 1, 1: 10}",16.0,0.7,10,COMPLETE
776,776,0.7347713496575665,2022-12-01 03:06:39.312779,2022-12-01 03:06:56.431479,0 days 00:00:17.118700,,28.0,1.0,410,COMPLETE
777,777,0.6315891543599543,2022-12-01 03:06:56.653287,2022-12-01 03:07:05.421198,0 days 00:00:08.767911,balanced,24.0,log2,660,COMPLETE
778,778,0.6128808794435755,2022-12-01 03:07:05.641612,2022-12-01 03:07:12.868648,0 days 00:00:07.227036,balanced,9.0,0.9,110,COMPLETE
779,779,0.6424956455728679,2022-12-01 03:07:13.083088,2022-12-01 03:07:27.819607,0 days 00:00:14.736519,balanced,37.0,0.9,810,COMPLETE
780,780,0.6417508440449005,2022-12-01 03:07:28.048984,2022-12-01 03:07:43.936436,0 days 00:00:15.887452,"{0: 1, 1: 100}",30.0,,910,COMPLETE
781,781,0.6294247727718912,2022-12-01 03:07:44.154083,2022-12-01 03:07:51.093248,0 days 00:00:06.939165,"{0: 1, 1: 100}",24.0,,10,COMPLETE
782,782,0.6547575709668301,2022-12-01 03:07:51.313780,2022-12-01 03:08:04.773589,0 days 00:00:13.459809,"{0: 1, 1: 100}",30.0,0.8,760,COMPLETE
783,783,0.7650458034182486,2022-12-01 03:08:04.994942,2022-12-01 03:08:20.060189,0 days 00:00:15.065247,"{0: 1, 1: 10}",34.0,0.8,710,COMPLETE
784,784,0.6018799881114755,2022-12-01 03:08:20.272434,2022-12-01 03:08:28.018613,0 days 00:00:07.746179,balanced,37.0,log2,410,COMPLETE
785,785,0.6773461120261477,2022-12-01 03:08:28.235350,2022-12-01 03:08:37.094755,0 days 00:00:08.859405,balanced,9.0,sqrt,710,COMPLETE
786,786,0.5950501836924267,2022-12-01 03:08:37.316334,2022-12-01 03:08:44.665423,0 days 00:00:07.349089,"{0: 1, 1: 100}",5.0,0.8,160,COMPLETE
787,787,0.6482326779276282,2022-12-01 03:08:44.887893,2022-12-01 03:08:55.003815,0 days 00:00:10.115922,balanced,30.0,0.8,410,COMPLETE
788,788,0.7678738475439119,2022-12-01 03:08:55.225049,2022-12-01 03:09:14.141968,0 days 00:00:18.916919,"{0: 1, 1: 10}",20.0,1.0,860,COMPLETE
789,789,0.7708299546060818,2022-12-01 03:09:14.370237,2022-12-01 03:09:30.113079,0 days 00:00:15.742842,"{0: 1, 1: 10}",9.0,0.9,710,COMPLETE
790,790,0.7647835715997228,2022-12-01 03:09:30.328797,2022-12-01 03:09:39.283868,0 days 00:00:08.955071,"{0: 1, 1: 10}",26.0,1.0,210,COMPLETE
791,791,0.7339335520694023,2022-12-01 03:09:39.497782,2022-12-01 03:09:59.986808,0 days 00:00:20.489026,,27.0,0.7,710,COMPLETE
792,792,0.6291664457236222,2022-12-01 03:10:00.208113,2022-12-01 03:10:07.343723,0 days 00:00:07.135610,,35.0,sqrt,160,COMPLETE
793,793,0.7351165719955104,2022-12-01 03:10:07.560785,2022-12-01 03:10:27.055181,0 days 00:00:19.494396,,27.0,0.7,660,COMPLETE
794,794,0.6606453124421939,2022-12-01 03:10:27.276519,2022-12-01 03:10:37.531752,0 days 00:00:10.255233,balanced,19.0,0.7,460,COMPLETE
795,795,0.6421701117613089,2022-12-01 03:10:37.751131,2022-12-01 03:10:44.965262,0 days 00:00:07.214131,balanced,18.0,0.9,110,COMPLETE
796,796,0.5685212067644916,2022-12-01 03:10:45.183523,2022-12-01 03:10:52.409156,0 days 00:00:07.225633,balanced,5.0,,110,COMPLETE
797,797,0.7345740601185232,2022-12-01 03:10:52.624795,2022-12-01 03:11:11.055643,0 days 00:00:18.430848,,33.0,0.7,610,COMPLETE
798,798,0.6431193813745898,2022-12-01 03:11:11.275773,2022-12-01 03:11:20.670110,0 days 00:00:09.394337,balanced,13.0,,310,COMPLETE
799,799,0.7340275774749994,2022-12-01 03:11:20.890339,2022-12-01 03:11:33.030413,0 days 00:00:12.140074,,37.0,0.7,310,COMPLETE
800,800,0.7444227018990193,2022-12-01 03:11:33.247179,2022-12-01 03:11:43.654110,0 days 00:00:10.406931,"{0: 1, 1: 10}",3.0,0.8,410,COMPLETE
801,801,0.7151867688157801,2022-12-01 03:11:43.874747,2022-12-01 03:11:52.612650,0 days 00:00:08.737903,,2.0,0.7,310,COMPLETE
802,802,0.640749154575364,2022-12-01 03:11:52.832408,2022-12-01 03:12:01.019052,0 days 00:00:08.186644,balanced,17.0,,210,COMPLETE
803,803,0.6546230066251038,2022-12-01 03:12:01.240222,2022-12-01 03:12:14.694891,0 days 00:00:13.454669,"{0: 1, 1: 100}",18.0,0.9,710,COMPLETE
804,804,0.6410475881460929,2022-12-01 03:12:14.912807,2022-12-01 03:12:23.910446,0 days 00:00:08.997639,"{0: 1, 1: 10}",9.0,log2,560,COMPLETE
805,805,0.587318092208233,2022-12-01 03:12:24.141941,2022-12-01 03:12:30.990696,0 days 00:00:06.848755,"{0: 1, 1: 100}",10.0,,10,COMPLETE
806,806,0.7223117274459625,2022-12-01 03:12:31.207554,2022-12-01 03:12:44.248636,0 days 00:00:13.041082,"{0: 1, 1: 10}",2.0,0.9,710,COMPLETE
807,807,0.577542793730421,2022-12-01 03:12:44.471161,2022-12-01 03:12:54.222616,0 days 00:00:09.751455,"{0: 1, 1: 10}",38.0,log2,960,COMPLETE
808,808,0.6176718312572392,2022-12-01 03:12:54.441141,2022-12-01 03:13:05.889134,0 days 00:00:11.447993,balanced,9.0,0.7,610,COMPLETE
809,809,0.5963918605697466,2022-12-01 03:13:06.105456,2022-12-01 03:13:19.791359,0 days 00:00:13.685903,"{0: 1, 1: 100}",5.0,0.7,910,COMPLETE
810,810,0.6498851579071577,2022-12-01 03:13:20.007980,2022-12-01 03:13:32.033876,0 days 00:00:12.025896,balanced,21.0,0.8,610,COMPLETE
811,811,0.711684869655163,2022-12-01 03:13:32.257791,2022-12-01 03:13:39.288131,0 days 00:00:07.030340,,16.0,,10,COMPLETE
812,812,0.7517057094694275,2022-12-01 03:13:39.510239,2022-12-01 03:13:56.236776,0 days 00:00:16.726537,"{0: 1, 1: 10}",19.0,0.7,910,COMPLETE
813,813,0.7360065658559557,2022-12-01 03:13:56.453594,2022-12-01 03:14:11.523606,0 days 00:00:15.070012,,13.0,0.6,510,COMPLETE
814,814,0.6590766506927168,2022-12-01 03:14:11.744230,2022-12-01 03:14:22.300419,0 days 00:00:10.556189,"{0: 1, 1: 100}",22.0,0.6,560,COMPLETE
815,815,0.6570880498620545,2022-12-01 03:14:22.520200,2022-12-01 03:14:35.282848,0 days 00:00:12.762648,"{0: 1, 1: 100}",20.0,0.8,710,COMPLETE
816,816,0.6516526897678544,2022-12-01 03:14:35.497861,2022-12-01 03:14:43.738547,0 days 00:00:08.240686,"{0: 1, 1: 100}",38.0,0.7,260,COMPLETE
817,817,0.730463372844858,2022-12-01 03:14:43.958153,2022-12-01 03:14:52.744747,0 days 00:00:08.786594,,24.0,,110,COMPLETE
818,818,0.7360269002333154,2022-12-01 03:14:52.960262,2022-12-01 03:15:15.587392,0 days 00:00:22.627130,,31.0,0.7,810,COMPLETE
819,819,0.6988472550506825,2022-12-01 03:15:15.803218,2022-12-01 03:15:25.150946,0 days 00:00:09.347728,"{0: 1, 1: 10}",5.0,sqrt,860,COMPLETE
820,820,0.6621709967482808,2022-12-01 03:15:25.372810,2022-12-01 03:15:33.932847,0 days 00:00:08.560037,balanced,26.0,0.6,310,COMPLETE
821,821,0.6467052350598326,2022-12-01 03:15:34.154457,2022-12-01 03:15:41.180138,0 days 00:00:07.025681,"{0: 1, 1: 100}",35.0,log2,60,COMPLETE
822,822,0.6231545391136414,2022-12-01 03:15:41.399381,2022-12-01 03:15:48.569749,0 days 00:00:07.170368,balanced,1.0,,160,COMPLETE
823,823,0.640786818575545,2022-12-01 03:15:48.801412,2022-12-01 03:15:56.040302,0 days 00:00:07.238890,"{0: 1, 1: 100}",27.0,0.8,60,COMPLETE
824,824,0.6185224923059337,2022-12-01 03:15:56.262231,2022-12-01 03:16:06.465945,0 days 00:00:10.203714,balanced,10.0,log2,860,COMPLETE
825,825,0.7535115734354434,2022-12-01 03:16:06.684437,2022-12-01 03:16:15.462339,0 days 00:00:08.777902,"{0: 1, 1: 10}",32.0,0.9,210,COMPLETE
826,826,0.6569096938952682,2022-12-01 03:16:15.685507,2022-12-01 03:16:28.066685,0 days 00:00:12.381178,"{0: 1, 1: 100}",23.0,0.8,660,COMPLETE
827,827,0.746993890869584,2022-12-01 03:16:28.294184,2022-12-01 03:16:41.015837,0 days 00:00:12.721653,"{0: 1, 1: 10}",24.0,0.7,560,COMPLETE
828,828,0.7517794839539318,2022-12-01 03:16:41.239404,2022-12-01 03:16:49.216339,0 days 00:00:07.976935,"{0: 1, 1: 10}",9.0,0.8,160,COMPLETE
829,829,0.6330360913994156,2022-12-01 03:16:49.445596,2022-12-01 03:17:04.589916,0 days 00:00:15.144320,balanced,23.0,,810,COMPLETE
830,830,0.6594162542744845,2022-12-01 03:17:04.813394,2022-12-01 03:17:13.900959,0 days 00:00:09.087565,balanced,39.0,0.6,360,COMPLETE
831,831,0.74594954072869,2022-12-01 03:17:14.112115,2022-12-01 03:17:30.098117,0 days 00:00:15.986002,"{0: 1, 1: 10}",,0.6,910,COMPLETE
832,832,0.7354465608225794,2022-12-01 03:17:30.328246,2022-12-01 03:17:58.054422,0 days 00:00:27.726176,,16.0,0.9,860,COMPLETE
833,833,0.6097600610694032,2022-12-01 03:17:58.274663,2022-12-01 03:18:06.865647,0 days 00:00:08.590984,,37.0,log2,610,COMPLETE
834,834,0.7243103585862295,2022-12-01 03:18:07.094651,2022-12-01 03:18:14.411601,0 days 00:00:07.316950,"{0: 1, 1: 100}",38.0,sqrt,310,COMPLETE
835,835,0.6550416578131498,2022-12-01 03:18:14.639101,2022-12-01 03:18:22.231699,0 days 00:00:07.592598,"{0: 1, 1: 100}",22.0,0.6,210,COMPLETE
836,836,0.6482956376348747,2022-12-01 03:18:22.452108,2022-12-01 03:18:35.483874,0 days 00:00:13.031766,balanced,14.0,0.8,710,COMPLETE
837,837,0.7251324670080105,2022-12-01 03:18:35.708088,2022-12-01 03:18:42.835696,0 days 00:00:07.127608,"{0: 1, 1: 100}",34.0,sqrt,260,COMPLETE
838,838,0.651275634572291,2022-12-01 03:18:43.057874,2022-12-01 03:18:51.544494,0 days 00:00:08.486620,balanced,28.0,0.8,260,COMPLETE
839,839,0.604621475267529,2022-12-01 03:18:51.769085,2022-12-01 03:19:02.500054,0 days 00:00:10.730969,balanced,1.0,0.6,910,COMPLETE
840,840,0.7473299544804803,2022-12-01 03:19:02.724002,2022-12-01 03:19:13.413236,0 days 00:00:10.689234,"{0: 1, 1: 10}",20.0,0.7,410,COMPLETE
841,841,0.765094518906077,2022-12-01 03:19:13.635187,2022-12-01 03:19:21.837051,0 days 00:00:08.201864,"{0: 1, 1: 10}",17.0,1.0,160,COMPLETE
842,842,0.6026127244445207,2022-12-01 03:19:22.047278,2022-12-01 03:19:29.090823,0 days 00:00:07.043545,,24.0,log2,60,COMPLETE
843,843,0.6455034345825901,2022-12-01 03:19:29.310756,2022-12-01 03:19:38.047912,0 days 00:00:08.737156,balanced,21.0,,260,COMPLETE
844,844,0.6615046061641846,2022-12-01 03:19:38.264087,2022-12-01 03:19:53.144348,0 days 00:00:14.880261,balanced,32.0,0.7,960,COMPLETE
845,845,0.5896086569807392,2022-12-01 03:19:53.369331,2022-12-01 03:20:00.164822,0 days 00:00:06.795491,balanced,,log2,10,COMPLETE
846,846,0.7532959231660541,2022-12-01 03:20:00.382080,2022-12-01 03:20:11.121514,0 days 00:00:10.739434,"{0: 1, 1: 10}",28.0,0.6,460,COMPLETE
847,847,0.6344981580680153,2022-12-01 03:20:11.338292,2022-12-01 03:20:23.024024,0 days 00:00:11.685732,balanced,35.0,1.0,510,COMPLETE
848,848,0.7524729263685032,2022-12-01 03:20:23.241162,2022-12-01 03:20:30.825657,0 days 00:00:07.584495,"{0: 1, 1: 10}",29.0,1.0,110,COMPLETE
849,849,0.6562635024270448,2022-12-01 03:20:31.044656,2022-12-01 03:20:44.126704,0 days 00:00:13.082048,balanced,20.0,0.7,760,COMPLETE
850,850,0.6117194170798388,2022-12-01 03:20:44.346838,2022-12-01 03:20:53.942206,0 days 00:00:09.595368,,,log2,910,COMPLETE
851,851,0.7353900718662796,2022-12-01 03:20:54.166360,2022-12-01 03:21:08.476238,0 days 00:00:14.309878,,32.0,0.6,460,COMPLETE
852,852,0.7647156199073124,2022-12-01 03:21:08.707039,2022-12-01 03:21:22.344475,0 days 00:00:13.637436,"{0: 1, 1: 10}",38.0,,510,COMPLETE
853,853,0.6310907671497341,2022-12-01 03:21:22.568343,2022-12-01 03:21:29.700649,0 days 00:00:07.132306,,36.0,sqrt,210,COMPLETE
854,854,0.734955591490581,2022-12-01 03:21:29.914009,2022-12-01 03:21:54.523084,0 days 00:00:24.609075,,38.0,0.8,810,COMPLETE
855,855,0.7674977809709981,2022-12-01 03:21:54.753722,2022-12-01 03:22:15.261295,0 days 00:00:20.507573,"{0: 1, 1: 10}",38.0,1.0,960,COMPLETE
856,856,0.7487047341281545,2022-12-01 03:22:15.482345,2022-12-01 03:22:30.984739,0 days 00:00:15.502394,,6.0,1.0,360,COMPLETE
857,857,0.6564649794614966,2022-12-01 03:22:31.209874,2022-12-01 03:22:39.248437,0 days 00:00:08.038563,"{0: 1, 1: 100}",31.0,0.6,260,COMPLETE
858,858,0.6536050128113715,2022-12-01 03:22:39.470956,2022-12-01 03:22:48.139225,0 days 00:00:08.668269,"{0: 1, 1: 100}",23.0,log2,660,COMPLETE
859,859,0.6541623852015771,2022-12-01 03:22:48.358593,2022-12-01 03:23:00.671027,0 days 00:00:12.312434,"{0: 1, 1: 100}",28.0,0.8,660,COMPLETE
860,860,0.7648811795611494,2022-12-01 03:23:00.891273,2022-12-01 03:23:15.977043,0 days 00:00:15.085770,"{0: 1, 1: 10}",15.0,,610,COMPLETE
861,861,0.605371121025643,2022-12-01 03:23:16.193291,2022-12-01 03:23:23.266594,0 days 00:00:07.073303,"{0: 1, 1: 10}",14.0,log2,10,COMPLETE
862,862,0.6409783747920528,2022-12-01 03:23:23.492390,2022-12-01 03:23:33.465952,0 days 00:00:09.973562,balanced,13.0,,360,COMPLETE
863,863,0.6151740000495163,2022-12-01 03:23:33.694583,2022-12-01 03:23:43.114610,0 days 00:00:09.420027,"{0: 1, 1: 10}",15.0,log2,810,COMPLETE
864,864,0.6320777141412006,2022-12-01 03:23:43.333708,2022-12-01 03:23:52.247802,0 days 00:00:08.914094,"{0: 1, 1: 100}",20.0,log2,660,COMPLETE
865,865,0.6345923157739215,2022-12-01 03:23:52.463556,2022-12-01 03:24:02.055195,0 days 00:00:09.591639,,24.0,sqrt,860,COMPLETE
866,866,0.6107747742964186,2022-12-01 03:24:02.279039,2022-12-01 03:24:11.700029,0 days 00:00:09.420990,balanced,9.0,0.8,360,COMPLETE
867,867,0.7557554321745349,2022-12-01 03:24:11.931935,2022-12-01 03:24:23.115935,0 days 00:00:11.184000,"{0: 1, 1: 10}",18.0,0.8,410,COMPLETE
868,868,0.6731623603751339,2022-12-01 03:24:23.340224,2022-12-01 03:24:32.270941,0 days 00:00:08.930717,"{0: 1, 1: 100}",7.0,sqrt,710,COMPLETE
869,869,0.6973027136908024,2022-12-01 03:24:32.487328,2022-12-01 03:24:39.530427,0 days 00:00:07.043099,"{0: 1, 1: 100}",17.0,sqrt,110,COMPLETE
870,870,0.6528386419200943,2022-12-01 03:24:39.748515,2022-12-01 03:24:46.724586,0 days 00:00:06.976071,"{0: 1, 1: 10}",13.0,sqrt,110,COMPLETE
871,871,0.6130023615525984,2022-12-01 03:24:46.939134,2022-12-01 03:24:54.015392,0 days 00:00:07.076258,"{0: 1, 1: 100}",7.0,0.9,110,COMPLETE
872,872,0.7358763494192843,2022-12-01 03:24:54.230898,2022-12-01 03:25:19.556368,0 days 00:00:25.325470,,11.0,1.0,710,COMPLETE
873,873,0.6359626928608342,2022-12-01 03:25:19.775463,2022-12-01 03:25:29.617321,0 days 00:00:09.841858,,39.0,sqrt,910,COMPLETE
874,874,0.7291626511833686,2022-12-01 03:25:29.842210,2022-12-01 03:25:40.980442,0 days 00:00:11.138232,,32.0,0.7,260,COMPLETE
875,875,0.6805263768679738,2022-12-01 03:25:41.201349,2022-12-01 03:25:49.347442,0 days 00:00:08.146093,balanced,8.0,sqrt,510,COMPLETE
876,876,0.7354340387508372,2022-12-01 03:25:49.570421,2022-12-01 03:26:03.883489,0 days 00:00:14.313068,,33.0,,310,COMPLETE
877,877,0.6611149882890651,2022-12-01 03:26:04.103975,2022-12-01 03:26:15.608163,0 days 00:00:11.504188,balanced,38.0,0.7,610,COMPLETE
878,878,0.6181674162912898,2022-12-01 03:26:15.827230,2022-12-01 03:26:25.787336,0 days 00:00:09.960106,balanced,9.0,log2,760,COMPLETE
879,879,0.6101584478318343,2022-12-01 03:26:26.005371,2022-12-01 03:26:35.588037,0 days 00:00:09.582666,,28.0,log2,910,COMPLETE
880,880,0.6386452767357226,2022-12-01 03:26:35.813142,2022-12-01 03:26:43.627077,0 days 00:00:07.813935,,14.0,sqrt,410,COMPLETE
881,881,0.6618419195379865,2022-12-01 03:26:43.844495,2022-12-01 03:26:56.571983,0 days 00:00:12.727488,"{0: 1, 1: 100}",29.0,0.6,810,COMPLETE
882,882,0.7335803342725576,2022-12-01 03:26:56.793754,2022-12-01 03:27:05.812053,0 days 00:00:09.018299,,36.0,0.7,160,COMPLETE
883,883,0.6332162268348192,2022-12-01 03:27:06.036750,2022-12-01 03:27:17.457396,0 days 00:00:11.420646,"{0: 1, 1: 100}",28.0,,510,COMPLETE
884,884,0.7150695014176209,2022-12-01 03:27:17.682704,2022-12-01 03:27:25.513311,0 days 00:00:07.830607,"{0: 1, 1: 10}",2.0,0.8,210,COMPLETE
885,885,0.6267252231589492,2022-12-01 03:27:25.746321,2022-12-01 03:27:32.744925,0 days 00:00:06.998604,,28.0,sqrt,10,COMPLETE
886,886,0.6274065729029006,2022-12-01 03:27:32.970995,2022-12-01 03:27:41.204542,0 days 00:00:08.233547,"{0: 1, 1: 100}",33.0,1.0,210,COMPLETE
887,887,0.7367698231254636,2022-12-01 03:27:41.435180,2022-12-01 03:27:58.516593,0 days 00:00:17.081413,,10.0,1.0,410,COMPLETE
888,888,0.7333506277706822,2022-12-01 03:27:58.734531,2022-12-01 03:28:20.290658,0 days 00:00:21.556127,,10.0,0.7,760,COMPLETE
889,889,0.5985358673421324,2022-12-01 03:28:20.507662,2022-12-01 03:28:29.111381,0 days 00:00:08.603719,balanced,7.0,0.7,310,COMPLETE
890,890,0.733706210698689,2022-12-01 03:28:29.330831,2022-12-01 03:28:45.031186,0 days 00:00:15.700355,,16.0,1.0,360,COMPLETE
891,891,0.73558863497833,2022-12-01 03:28:45.256162,2022-12-01 03:29:13.006553,0 days 00:00:27.750391,,24.0,0.9,860,COMPLETE
892,892,0.7662469031444823,2022-12-01 03:29:13.231466,2022-12-01 03:29:32.739818,0 days 00:00:19.508352,"{0: 1, 1: 10}",14.0,0.9,960,COMPLETE
893,893,0.6787466628650431,2022-12-01 03:29:32.970436,2022-12-01 03:29:42.120587,0 days 00:00:09.150151,balanced,8.0,sqrt,760,COMPLETE
894,894,0.615567773390817,2022-12-01 03:29:42.347838,2022-12-01 03:29:52.910714,0 days 00:00:10.562876,"{0: 1, 1: 100}",8.0,log2,860,COMPLETE
895,895,0.6075916979721118,2022-12-01 03:29:53.135999,2022-12-01 03:30:00.187624,0 days 00:00:07.051625,"{0: 1, 1: 10}",17.0,sqrt,10,COMPLETE
896,896,0.735033517044965,2022-12-01 03:30:00.416207,2022-12-01 03:30:26.083532,0 days 00:00:25.667325,,21.0,0.8,860,COMPLETE
897,897,0.5876766797618301,2022-12-01 03:30:26.307791,2022-12-01 03:30:35.144529,0 days 00:00:08.836738,balanced,7.0,,260,COMPLETE
898,898,0.577516419066539,2022-12-01 03:30:35.374294,2022-12-01 03:30:44.043229,0 days 00:00:08.668935,"{0: 1, 1: 10}",32.0,log2,660,COMPLETE
899,899,0.6476409794195461,2022-12-01 03:30:44.266387,2022-12-01 03:30:52.913933,0 days 00:00:08.647546,"{0: 1, 1: 100}",18.0,0.9,260,COMPLETE
900,900,0.7341926832696067,2022-12-01 03:30:53.134942,2022-12-01 03:31:10.221568,0 days 00:00:17.086626,,36.0,1.0,410,COMPLETE
901,901,0.6116518980759938,2022-12-01 03:31:10.442624,2022-12-01 03:31:17.341166,0 days 00:00:06.898542,"{0: 1, 1: 100}",32.0,log2,10,COMPLETE
902,902,0.7348534882279881,2022-12-01 03:31:17.564022,2022-12-01 03:31:31.871490,0 days 00:00:14.307468,,15.0,0.6,460,COMPLETE
903,903,0.6374152644062534,2022-12-01 03:31:32.095042,2022-12-01 03:31:41.015102,0 days 00:00:08.920060,,38.0,sqrt,660,COMPLETE
